127.0.0.1 - - [11/Nov/2020:18:24:06 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:08 +0700] "GET /ecommerce/template/admin/assets/js/date-range.js;jsessionid=83F01DED14961D16572CF4B599BA1C3B HTTP/1.1" 200 7357
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:08 +0700] "GET /ecommerce/template/admin/assets/js/map.js;jsessionid=83F01DED14961D16572CF4B599BA1C3B HTTP/1.1" 200 6270
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:08 +0700] "GET /ecommerce/template/admin/assets/js/custom.js;jsessionid=83F01DED14961D16572CF4B599BA1C3B HTTP/1.1" 200 7718
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:08 +0700] "GET /ecommerce/template/pagination/jquery.twbsPagination.js;jsessionid=83F01DED14961D16572CF4B599BA1C3B HTTP/1.1" 200 12338
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:08 +0700] "GET /assets/data/search.json HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:08 +0700] "GET /ecommerce/template/admin/assets/img/favicon.png;jsessionid=83F01DED14961D16572CF4B599BA1C3B HTTP/1.1" 200 1787
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/view/admin/list-product.jsp;jsessionid=83F01DED14961D16572CF4B599BA1C3B HTTP/1.1" 200 24853
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/nprogress/nprogress.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-2.0.3.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/flag-icons/css/flag-icon.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/toaster/toastr.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/select2/css/select2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/ladda.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/daterangepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/css/sleek.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/fontawesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/slimscrollbar/jquery.slimscroll.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/charts/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/spin.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/ladda/ladda.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/jquery-mask-input/jquery.mask.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/toaster/toastr.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/select2/js/select2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-2.0.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/jvectormap/jquery-jvectormap-world-mill.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/moment.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/daterangepicker/daterangepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/plugins/jekyll-search.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/js/sleek.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/js/chart.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/js/date-range.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Nov/2020:18:24:11 +0700] "GET /ecommerce/template/admin/assets/js/map.js HTTP/1.1" 304 -
